taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.0006985805877391345,0.854632587859425,0.17176213642105465
0.0007141046008000042,0.854632587859425,0.16960421799434455
0.0007141046008000042,0.8554313099041534,0.1692750352054156
0.0007555019689623232,0.8554313099041534,0.1649271136832021
0.0007555019689623232,0.8562300319488818,0.16492240505922084
0.0007606766399826131,0.8562300319488818,0.1648455817850884
0.0007606766399826131,0.8570287539936102,0.16469307135956462
0.0007813753240637726,0.8570287539936102,0.16327586619072174
0.0007813753240637726,0.8578274760383386,0.16268541226913186
0.0008020740081449322,0.8578274760383386,0.15813480674654581
0.0008020740081449322,0.8586261980830671,0.15809380751912266
0.0008331220342666715,0.8586261980830671,0.15518988446943127
0.0008331220342666715,0.8594249201277955,0.15517516908163664
0.000858995389368121,0.8594249201277955,0.15378191282005862
0.000858995389368121,0.860223642172524,0.1532213955438885
0.0008693447314087007,0.860223642172524,0.15228810863894943
0.0008693447314087007,0.8610223642172524,0.15157888779549683
0.0009262661126318894,0.8610223642172524,0.14739610967073005
0.0009262661126318894,0.8618210862619808,0.1471799553892682
0.0009366154546724692,0.8618210862619808,0.14546147560386316
0.0009366154546724692,0.8626198083067093,0.1452131032589863
0.0009624888097739187,0.8626198083067093,0.14289509190043193
0.0009624888097739187,0.8642172523961661,0.1419067477577562
0.0009780128228347883,0.8642172523961661,0.14099267045492878
0.0009780128228347883,0.8650159744408946,0.14036670845280616
0.0009987115069159478,0.8650159744408946,0.13915544144582084
0.0009987115069159478,0.865814696485623,0.1386916338764897
0.0010038861779362376,0.865814696485623,0.13825413717839904
0.0010038861779362376,0.8666134185303515,0.13798738684969902
0.0010608075591594264,0.8666134185303515,0.13513608818611897
0.0010608075591594264,0.8690095846645367,0.13443815087493252
0.0010763315722202961,0.8690095846645367,0.1338053582060941
0.0010763315722202961,0.8698083067092651,0.13339737432530774
0.0010918555852811658,0.8698083067092651,0.1328724528226219
0.0010918555852811658,0.8706070287539937,0.1325456762900544
0.0010970302563014557,0.8706070287539937,0.13205095422937238
0.0010970302563014557,0.8730031948881789,0.1311337762892573
0.0011125542693623254,0.8730031948881789,0.12903497398004846
0.0011125542693623254,0.8738019169329073,0.12887814146193982
0.0011177289403826152,0.8738019169329073,0.12854806412131803
0.0011177289403826152,0.8746006389776357,0.12846188792424793
0.001133252953443485,0.8746006389776357,0.12698363043840735
0.001133252953443485,0.8753993610223643,0.1265624249910006
0.0011436022954840646,0.8753993610223643,0.12392321748687181
0.0011436022954840646,0.8769968051118211,0.12336575300402891
0.0011643009795652241,0.8769968051118211,0.12245757714958999
0.0011643009795652241,0.8777955271565495,0.12179289706945845
0.0012056983477275432,0.8777955271565495,0.12008299070596164
0.0012056983477275432,0.8785942492012779,0.1199090144704749
0.001216047689768123,0.8785942492012779,0.11970056870408331
0.001216047689768123,0.8793929712460063,0.11968080528639252
0.0012419210448695725,0.8793929712460063,0.1171917206401821
0.0012419210448695725,0.8801916932907349,0.11718921259047327
0.0012574450579304422,0.8801916932907349,0.11559734109335525
0.0012574450579304422,0.8809904153354633,0.11552734550331278
0.0012677943999710218,0.8809904153354633,0.11528693924604572
0.0012677943999710218,0.8825878594249201,0.11495798386329889
0.0012884930840521814,0.8825878594249201,0.11438593552439187
0.0012884930840521814,0.8833865814696485,0.11352396815281852
0.0012936677550724712,0.8833865814696485,0.11344678360393992
0.0012936677550724712,0.884185303514377,0.11327220903157083
0.0012988424260927613,0.884185303514377,0.11281935841482013
0.0012988424260927613,0.8849840255591054,0.11183380378028578
0.0013247157811942106,0.8849840255591054,0.11023941195437645
0.0013247157811942106,0.8857827476038339,0.11003627425318988
0.0013350651232347903,0.8857827476038339,0.1093710877350747
0.0013350651232347903,0.8865814696485623,0.10934223903255721
0.0013402397942550803,0.8865814696485623,0.10906916846768919
0.0013402397942550803,0.8881789137380192,0.10858084414369709
0.001402335846498559,0.8881789137380192,0.10478924297824922
0.001402335846498559,0.889776357827476,0.10373401387348187
0.0014230345305797183,0.889776357827476,0.10236748769820589
0.0014230345305797183,0.8905750798722045,0.10179355899003824
0.0014282092016000083,0.8905750798722045,0.10136267665794622
0.0014282092016000083,0.8913738019169329,0.10068135792723225
0.0014333838726202982,0.8913738019169329,0.10054792783901748
0.0014333838726202982,0.8921725239616614,0.09996845658305153
0.0014437332146608778,0.8921725239616614,0.09917837277664153
0.0014437332146608778,0.8937699680511182,0.09871962108333991
0.0014747812407826172,0.8937699680511182,0.09685159599468252
0.0014747812407826172,0.8945686900958466,0.09675878790128674
0.001479955911802907,0.8945686900958466,0.0963497519483379
0.001479955911802907,0.895367412140575,0.09606364851746227
0.0015524013060869656,0.895367412140575,0.09416038044111034
0.0015524013060869656,0.8961661341853036,0.09409212280633096
0.0015886240032289946,0.8961661341853036,0.09221779830326834
0.0015886240032289946,0.896964856230032,0.09217572536393288
0.0015989733452695745,0.896964856230032,0.09096666981684735
0.0015989733452695745,0.8977635782747604,0.09048140749889093
0.0016300213713913137,0.8977635782747604,0.08947055416899476
0.0016300213713913137,0.8985623003194888,0.08944534557857155
0.001666244068533343,0.8985623003194888,0.08810025864751526
0.001666244068533343,0.8993610223642172,0.08772022448509637
0.0016714187395536328,0.8993610223642172,0.08769258151672474
